100,90,0
100,89,74
100,88,146
100,87,221
100,86,291
100,85,365
100,84,434
100,83,505
100,82,575
100,81,641
100,80,712
100,79,778
100,78,842
100,77,910
100,76,977
100,75,1043
100,74,1110
100,73,1173
100,72,1232
100,71,1292
100,70,1348
100,69,1407
100,68,1458
100,67,1508
100,66,1560
